split,repeat,fold,seed,feature_set,n_train,n_test,n_train_conditions,n_test_conditions,budget,method,stage,n_selected,n_unique_selected_conditions,n_duplicate_condition_slots,max_selected_per_condition,rank,train_local_index,global_index,recording_id,condition_id,repetition,label,voronoi_weight,renyi_weight
4,1,0,23,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,11,1,2,7,62,90,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,3,0,0.016666666666666666,0.04549189861909739
4,1,0,23,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,11,1,2,8,68,96,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,1,0,0.008333333333333333,0.0481264103958296
4,1,0,23,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,11,1,2,9,72,100,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360,1,0,0.008333333333333333,0.04761931350065293
4,1,0,23,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,11,1,2,10,105,145,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360_R2,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360,2,1,0.225,0.07211925507616723
4,1,0,23,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,11,1,2,11,110,150,U_WPB_L56_DOC4.0_WOC1.0_N2700_F270_R3,U_WPB_L56_DOC4.0_WOC1.0_N2700_F270,3,1,0.025,0.07586991448829186
4,1,0,23,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,11,1,2,12,112,152,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270_R1,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270,1,1,0.008333333333333333,0.05756087933147427
4,1,0,23,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,1,19,23,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360_R4,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360,4,0,0.3416666666666667,0.10771007637285288
4,1,0,23,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,2,24,28,S_WPA_L36_DOC1.5_WOC1.0_N1800_F180_R1,S_WPA_L36_DOC1.5_WOC1.0_N1800_F180,1,0,0.041666666666666664,0.08137722055463024
4,1,0,23,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,3,33,41,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R2,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,2,0,0.008333333333333333,0.05415829645186535
4,1,0,23,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,4,40,64,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270,1,0,0.03333333333333333,0.07883544800142263
4,1,0,23,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,5,44,68,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,1,0,0.016666666666666666,0.0542108124812071
4,1,0,23,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,6,45,69,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R2,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,2,0,0.14166666666666666,0.09730570530869131
4,1,0,23,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,7,55,83,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270_R4,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270,4,0,0.06666666666666667,0.12128026892637196
4,1,0,23,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,8,61,89,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,2,0,0.008333333333333333,0.05415829645186122
4,1,0,23,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,9,72,100,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360,1,0,0.008333333333333333,0.05483181967392747
4,1,0,23,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,10,81,113,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270_R2,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270,2,1,0.041666666666666664,0.07904759854021867
4,1,0,23,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,11,83,115,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270_R4,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270,4,1,0.06666666666666667,0.0729653277014192
4,1,0,23,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,12,97,137,U_WPB_L56_DOC2.0_WOC2.0_N2700_F270_R2,U_WPB_L56_DOC2.0_WOC2.0_N2700_F270,2,1,0.225,0.14411912953553205
5,1,1,23,all40,120,40,30,10,0.1,Random,initializer,12,8,4,3,1,3,7,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360_R4,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360,4,0,0.11666666666666667,0.0007048667789799901
5,1,1,23,all40,120,40,30,10,0.1,Random,initializer,12,8,4,3,2,13,21,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360_R2,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360,2,0,0.016666666666666666,0.0006361293860489465
5,1,1,23,all40,120,40,30,10,0.1,Random,initializer,12,8,4,3,3,14,22,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360_R3,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360,3,0,0.15,0.00044564225375656773
5,1,1,23,all40,120,40,30,10,0.1,Random,initializer,12,8,4,3,4,29,45,S_WPA_L36_DOC2.0_WOC1.0_N2700_F270_R2,S_WPA_L36_DOC2.0_WOC1.0_N2700_F270,2,0,0.15,0.0002058920557719639
5,1,1,23,all40,120,40,30,10,0.1,Random,initializer,12,8,4,3,5,46,62,S_WPB_L56_DOC0.5_WOC1.0_N1800_F180_R3,S_WPB_L56_DOC0.5_WOC1.0_N1800_F180,3,0,0.03333333333333333,0.00029549845217570025
5,1,1,23,all40,120,40,30,10,0.1,Random,initializer,12,8,4,3,6,69,89,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,2,0,0.008333333333333333,0.056251307059788334
5,1,1,23,all40,120,40,30,10,0.1,Random,initializer,12,8,4,3,7,71,91,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R4,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,4,0,0.13333333333333333,0.00024438935350835526
5,1,1,23,all40,120,40,30,10,0.1,Random,initializer,12,8,4,3,8,76,104,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270_R1,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270,1,0,0.03333333333333333,0.43280984263811084
5,1,1,23,all40,120,40,30,10,0.1,Random,initializer,12,8,4,3,9,77,105,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270,2,0,0.03333333333333333,0.4756545103104704
5,1,1,23,all40,120,40,30,10,0.1,Random,initializer,12,8,4,3,10,78,106,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270,3,0,0.008333333333333333,0.014718165969223517
5,1,1,23,all40,120,40,30,10,0.1,Random,initializer,12,8,4,3,11,102,134,U_WPB_L56_DOC2.0_WOC1.0_N3600_F360_R3,U_WPB_L56_DOC2.0_WOC1.0_N3600_F360,3,1,0.26666666666666666,0.016784083821099888
5,1,1,23,all40,120,40,30,10,0.1,Random,initializer,12,8,4,3,12,116,156,U_WPB_L56_DOC6.0_WOC1.0_N2700_F270_R1,U_WPB_L56_DOC6.0_WOC1.0_N2700_F270,1,1,0.05,0.0012496719210651785
5,1,1,23,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,8,4,3,1,3,7,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360_R4,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360,4,0,0.125,0.0032272628585096174
5,1,1,23,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,8,4,3,2,13,21,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360_R2,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360,2,0,0.025,0.0031983929345167318
5,1,1,23,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,8,4,3,3,14,22,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360_R3,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360,3,0,0.2833333333333333,0.002787002554688197
5,1,1,23,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,8,4,3,4,46,62,S_WPB_L56_DOC0.5_WOC1.0_N1800_F180_R3,S_WPB_L56_DOC0.5_WOC1.0_N1800_F180,3,0,0.03333333333333333,0.00043516396767412954
5,1,1,23,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,8,4,3,5,69,89,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,2,0,0.008333333333333333,0.0943431314647474
5,1,1,23,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,8,4,3,6,71,91,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R4,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,4,0,0.13333333333333333,0.00019617921285815647
5,1,1,23,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,8,4,3,7,72,96,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,1,0,0.03333333333333333,0.10446495165699209
5,1,1,23,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,8,4,3,8,76,104,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270_R1,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270,1,0,0.016666666666666666,0.23154885785786322
5,1,1,23,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,8,4,3,9,77,105,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270,2,0,0.016666666666666666,0.19650622315051033
5,1,1,23,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,8,4,3,10,78,106,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270,3,0,0.008333333333333333,0.008303124563782419
5,1,1,23,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,8,4,3,11,102,134,U_WPB_L56_DOC2.0_WOC1.0_N3600_F360_R3,U_WPB_L56_DOC2.0_WOC1.0_N3600_F360,3,1,0.26666666666666666,0.3511778835876501
5,1,1,23,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,8,4,3,12,116,156,U_WPB_L56_DOC6.0_WOC1.0_N2700_F270_R1,U_WPB_L56_DOC6.0_WOC1.0_N2700_F270,1,1,0.05,0.003811826190207555
5,1,1,23,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,1,24,36,S_WPA_L36_DOC1.5_WOC2.0_N2700_F270_R1,S_WPA_L36_DOC1.5_WOC2.0_N2700_F270,1,0,0.31666666666666665,0.12729030974864802
5,1,1,23,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,2,91,119,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R4,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,4,1,0.09166666666666666,0.07580755139733109
5,1,1,23,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,3,71,91,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R4,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,4,0,0.175,0.11508391743446639
5,1,1,23,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,4,110,146,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360_R3,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360,3,1,0.18333333333333332,0.10811561013246952
5,1,1,23,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,5,8,16,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270_R1,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270,1,0,0.15,0.12765221520791484
5,1,1,23,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,6,50,66,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270_R3,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270,3,0,0.03333333333333333,0.07025102607742746
5,1,1,23,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,7,70,90,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,3,0,0.008333333333333333,0.060811037476290436
5,1,1,23,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,8,69,89,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,2,0,0.008333333333333333,0.0635114399690875
5,1,1,23,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,9,89,117,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R2,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,2,1,0.008333333333333333,0.06349316256605322
5,1,1,23,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,10,88,116,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R1,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,1,1,0.008333333333333333,0.06322566102155482
5,1,1,23,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,11,72,96,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,1,0,0.008333333333333333,0.06391485057291062
5,1,1,23,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,12,52,68,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,1,0,0.008333333333333333,0.0608432183958462
5,1,1,23,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,9,3,3,1,8,16,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270_R1,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270,1,0,0.15,0.14033683018510798
5,1,1,23,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,9,3,3,2,23,35,S_WPA_L36_DOC1.5_WOC1.0_N3600_F360_R4,S_WPA_L36_DOC1.5_WOC1.0_N3600_F360,4,0,0.15833333333333333,0.06850051882836311
5,1,1,23,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,9,3,3,3,24,36,S_WPA_L36_DOC1.5_WOC2.0_N2700_F270_R1,S_WPA_L36_DOC1.5_WOC2.0_N2700_F270,1,0,0.15833333333333333,0.14419946377718332
5,1,1,23,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,9,3,3,4,50,66,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270_R3,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270,3,0,0.03333333333333333,0.06436703922563217
5,1,1,23,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,9,3,3,5,52,68,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,1,0,0.016666666666666666,0.04924302196878309
5,1,1,23,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,9,3,3,6,69,89,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,2,0,0.008333333333333333,0.05206035255286175
5,1,1,23,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,9,3,3,7,71,91,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R4,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,4,0,0.175,0.1259161817287501
5,1,1,23,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,9,3,3,8,72,96,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,1,0,0.008333333333333333,0.052780931437526046
5,1,1,23,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,9,3,3,9,88,116,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R1,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,1,1,0.008333333333333333,0.05171428188117161
5,1,1,23,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,9,3,3,10,89,117,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R2,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,2,1,0.008333333333333333,0.052048730668832206
5,1,1,23,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,9,3,3,11,91,119,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R4,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,4,1,0.09166666666666666,0.0775648728314051
5,1,1,23,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,9,3,3,12,110,146,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360_R3,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360,3,1,0.18333333333333332,0.12126777491438351
5,1,1,23,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,1,8,16,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270_R1,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270,1,0,0.15833333333333333,0.11935025072392046
5,1,1,23,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,2,21,33,S_WPA_L36_DOC1.5_WOC1.0_N3600_F360_R2,S_WPA_L36_DOC1.5_WOC1.0_N3600_F360,2,0,0.275,0.11068528025770556
5,1,1,23,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,3,48,64,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270,1,0,0.03333333333333333,0.08451545911074383
5,1,1,23,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,4,69,89,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,2,0,0.008333333333333333,0.06602769973628438
5,1,1,23,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,5,70,90,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,3,0,0.016666666666666666,0.06420052107894506
5,1,1,23,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,6,71,91,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R4,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,4,0,0.175,0.10313068301814542
5,1,1,23,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,7,72,96,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,1,0,0.008333333333333333,0.06643046235673863
5,1,1,23,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,8,88,116,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R1,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,1,1,0.008333333333333333,0.06579868151652395
5,1,1,23,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,9,89,117,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R2,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,2,1,0.008333333333333333,0.06601458668017197
5,1,1,23,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,10,91,119,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R4,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,4,1,0.1,0.07483924861277666
5,1,1,23,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,11,111,147,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360_R4,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360,4,1,0.14166666666666666,0.08850533736252252
5,1,1,23,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,12,115,155,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270_R4,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270,4,1,0.06666666666666667,0.09050178954552146
5,1,1,23,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,1,8,16,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270_R1,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270,1,0,0.15,0.13181925257275587
5,1,1,23,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,2,19,27,S_WPA_L36_DOC1.0_WOC2.0_N2700_F270_R4,S_WPA_L36_DOC1.0_WOC2.0_N2700_F270,4,0,0.10833333333333334,0.07306522117860473
5,1,1,23,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,3,21,33,S_WPA_L36_DOC1.5_WOC1.0_N3600_F360_R2,S_WPA_L36_DOC1.5_WOC1.0_N3600_F360,2,0,0.19166666666666668,0.12121623436588516
5,1,1,23,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,4,48,64,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270,1,0,0.03333333333333333,0.08281871215570058
5,1,1,23,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,5,69,89,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,2,0,0.008333333333333333,0.054921166836149234
5,1,1,23,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,6,70,90,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,3,0,0.016666666666666666,0.05325226640518125
5,1,1,23,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,7,71,91,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R4,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,4,0,0.175,0.10954182038391665
5,1,1,23,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,8,88,116,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R1,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,1,1,0.008333333333333333,0.05466455102451033
5,1,1,23,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,9,89,117,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R2,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,2,1,0.008333333333333333,0.05491587262269143
5,1,1,23,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,10,91,119,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R4,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,4,1,0.09166666666666666,0.07765688350432233
5,1,1,23,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,11,111,147,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360_R4,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360,4,1,0.14166666666666666,0.0923718752923923
5,1,1,23,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,12,115,155,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270_R4,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270,4,1,0.06666666666666667,0.09375614365789019
5,1,1,23,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,2,1,5,13,S_WPA_L36_DOC1.0_WOC1.0_N1800_F180_R2,S_WPA_L36_DOC1.0_WOC1.0_N1800_F180,2,0,0.43333333333333335,0.13555175505428171
5,1,1,23,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,2,2,69,89,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,2,0,0.008333333333333333,0.06131130501209947
5,1,1,23,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,2,3,88,116,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R1,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,1,1,0.008333333333333333,0.0610004874683581
5,1,1,23,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,2,4,89,117,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R2,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,2,1,0.008333333333333333,0.06128654874769753
5,1,1,23,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,2,5,52,68,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,1,0,0.008333333333333333,0.05841809964442836
5,1,1,23,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,2,6,72,96,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,1,0,0.008333333333333333,0.06186532793823579
5,1,1,23,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,2,7,112,152,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270_R1,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270,1,1,0.025,0.07358152766607944
5,1,1,23,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,2,8,70,90,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,3,0,0.008333333333333333,0.05838250605724191
